row_id,segment_kmeans_6
13450,1
13451,3
13452,3
13453,2
13454,4
13455,2
13456,3
13457,0
13458,3
13459,1
13460,3
13461,1
13462,2
13463,2
13464,1
13465,4
13466,1
13467,0
13468,4
13469,0
13470,0
13471,2
13472,1
13473,3
13474,3
13475,3
13476,2
13477,0
13478,2
13479,3
13480,5
13481,5
13482,3
13483,3
13484,4
13485,0
13486,5
13487,2
13488,0
13489,1
13490,1
13491,2
13492,3
13493,4
13494,4
13495,2
13496,1
13497,5
13498,5
13499,0
13500,4
13501,1
13502,4
13503,1
13504,2
13505,3
13506,3
13507,3
13508,2
13509,1
13510,2
13511,1
13512,0
13513,0
13514,1
13515,0
13516,1
13517,1
13518,0
13519,0
13520,2
13521,2
13522,1
13523,1
13524,1
13525,1
13526,1
13527,4
13528,3
13529,1
13530,0
13531,1
13532,2
13533,3
13534,2
13535,1
13536,3
13537,3
13538,3
13539,3
13540,1
13541,1
13542,1
13543,3
13544,0
13545,3
13546,3
13547,1
13548,1
13549,0
13550,2
13551,1
13552,2
13553,2
13554,4
13555,1
13556,2
13557,4
13558,1
13559,3
13560,1
13561,2
13562,0
13563,0
13564,1
13565,1
13566,1
13567,1
13568,1
13569,2
13570,3
13571,0
13572,1
13573,3
13574,1
13575,3
13576,2
13577,3
13578,1
13579,0
13580,0
13581,0
13582,4
13583,3
13584,3
13585,4
13586,0
13587,4
13588,3
13589,2
13590,1
13591,1
13592,0
13593,0
13594,0
13595,2
13596,0
13597,1
13598,3
13599,3
13600,1
13601,4
13602,5
13603,0
13604,1
13605,2
13606,3
13607,1
13608,5
13609,0
13610,0
13611,0
13612,4
13613,2
13614,3
13615,0
13616,2
13617,2
13618,1
13619,1
13620,3
13621,0
13622,1
13623,1
13624,3
13625,3
13626,2
13627,3
13628,0
13629,3
13630,1
13631,2
13632,2
13633,3
13634,1
13635,4
13636,2
13637,2
13638,1
13639,2
13640,3
13641,1
13642,3
13643,3
13644,0
13645,1
13646,3
13647,0
13648,5
13649,3
13650,0
13651,0
13652,0
13653,1
13654,0
13655,2
13656,2
13657,1
13658,1
13659,1
13660,1
13661,3
13662,1
13663,1
13664,1
13665,1
13666,5
13667,3
13668,0
13669,1
13670,3
13671,3
13672,1
13673,3
13674,2
13675,1
13676,3
13677,2
13678,1
13679,2
13680,0
13681,1
13682,4
13683,2
13684,0
13685,1
13686,5
13687,1
13688,3
13689,2
13690,3
13691,1
13692,1
13693,0
13694,1
13695,0
13696,3
13697,3
13698,3
13699,2
13700,3
13701,1
13702,3
13703,3
13704,5
13705,4
13706,2
13707,2
13708,3
13709,1
13710,4
13711,3
13712,0
13713,2
13714,1
13715,2
13716,1
13717,1
13718,0
13719,0
13720,1
13721,3
13722,2
13723,1
13724,2
13725,0
13726,4
13727,4
13728,0
13729,3
13730,3
13731,2
13732,1
13733,5
13734,2
13735,3
13736,4
13737,1
13738,4
13739,1
13740,4
13741,1
13742,2
13743,2
13744,3
13745,0
13746,1
13747,0
13748,4
13749,3
13750,2
13751,1
13752,3
13753,1
13754,4
13755,1
13756,1
13757,3
13758,3
13759,1
13760,1
13761,1
13762,2
13763,0
13764,1
13765,3
13766,1
13767,3
13768,3
13769,1
13770,0
13771,3
13772,3
13773,3
13774,0
13775,0
13776,3
13777,3
13778,4
13779,1
13780,3
13781,1
13782,1
13783,0
13784,2
13785,1
13786,3
13787,3
13788,3
13789,3
13790,0
13791,3
13792,0
13793,3
13794,5
13795,1
13796,1
13797,2
13798,3
13799,2
13800,0
13801,0
13802,3
13803,1
13804,0
13805,0
13806,0
13807,1
13808,3
13809,0
13810,3
13811,1
13812,1
13813,2
13814,3
13815,3
13816,0
13817,2
13818,3
13819,5
13820,3
13821,4
13822,4
13823,3
13824,1
13825,0
13826,4
13827,3
13828,5
13829,1
13830,1
13831,3
13832,5
13833,1
13834,5
13835,0
13836,3
13837,0
13838,0
13839,0
13840,2
13841,0
13842,1
13843,2
13844,3
13845,2
13846,1
13847,0
13848,1
13849,2
13850,2
13851,0
13852,5
13853,2
13854,1
13855,3
13856,3
13857,0
13858,0
13859,3
13860,2
13861,1
13862,3
13863,0
13864,2
13865,1
13866,2
13867,3
13868,1
13869,0
13870,1
13871,3
13872,2
13873,0
13874,1
13875,1
13876,0
13877,1
13878,2
13879,1
13880,1
13881,2
13882,1
13883,4
13884,1
13885,0
13886,0
13887,1
13888,2
13889,2
13890,4
13891,1
13892,1
13893,2
13894,0
13895,5
13896,3
13897,1
13898,2
13899,1
13900,1
13901,0
13902,1
13903,1
13904,1
13905,4
13906,4
13907,1
13908,2
13909,2
13910,1
13911,0
13912,3
13913,0
13914,2
13915,0
13916,3
13917,0
13918,3
13919,0
13920,3
13921,1
13922,4
13923,3
13924,1
13925,0
13926,0
13927,4
13928,0
13929,5
13930,4
13931,0
13932,1
13933,1
13934,1
13935,0
13936,2
13937,2
13938,2
13939,5
13940,5
13941,2
13942,4
13943,4
13944,4
13945,2
13946,0
13947,3
13948,3
13949,3
13950,2
13951,5
13952,2
13953,2
13954,4
13955,2
13956,3
13957,3
13958,1
13959,1
13960,1
13961,0
13962,0
13963,3
13964,1
13965,5
13966,1
13967,4
13968,2
13969,1
13970,3
13971,1
13972,5
13973,2
13974,1
13975,4
13976,5
13977,2
13978,3
13979,0
13980,0
13981,2
13982,5
13983,3
13984,3
13985,0
13986,1
13987,1
13988,0
13989,3
13990,0
13991,0
13992,2
13993,2
13994,0
13995,1
13996,3
13997,2
13998,2
13999,1
14000,2
14001,0
14002,1
14003,2
14004,0
14005,0
14006,1
14007,2
14008,5
14009,2
14010,3
14011,4
14012,3
14013,4
14014,1
14015,2
14016,0
14017,3
14018,0
14019,0
14020,3
14021,3
14022,1
14023,0
14024,2
14025,2
14026,1
14027,5
14028,1
14029,0
14030,3
14031,1
14032,2
14033,0
14034,5
14035,1
14036,1
14037,0
14038,5
14039,2
14040,2
14041,0
14042,1
14043,0
14044,1
14045,3
14046,1
14047,4
14048,2
14049,2
14050,1
14051,3
14052,0
14053,1
14054,3
14055,3
14056,2
14057,2
14058,1
14059,0
14060,1
14061,2
14062,3
14063,1
14064,3
14065,3
14066,3
14067,1
14068,4
14069,4
14070,2
14071,1
14072,1
14073,0
14074,3
14075,1
14076,0
14077,0
14078,3
14079,1
14080,4
14081,1
14082,4
14083,2
14084,0
14085,2
14086,2
14087,2
14088,2
14089,0
14090,1
14091,3
14092,4
14093,1
14094,3
14095,1
14096,0
14097,1
14098,4
14099,1
14100,4
14101,1
14102,3
14103,2
14104,0
14105,3
14106,3
14107,2
14108,1
14109,0
14110,1
14111,0
14112,4
14113,2
14114,0
14115,0
14116,0
14117,0
14118,3
14119,0
14120,4
14121,2
14122,5
14123,0
14124,2
14125,1
14126,4
14127,1
14128,4
14129,1
14130,4
14131,3
14132,1
14133,1
14134,1
14135,0
14136,4
14137,1
14138,1
14139,2
14140,2
14141,1
14142,3
14143,2
14144,5
14145,2
14146,0
14147,1
14148,2
14149,2
14150,1
14151,1
14152,1
14153,5
14154,0
14155,2
14156,2
14157,1
14158,1
14159,0
14160,3
14161,4
14162,3
14163,0
14164,1
14165,1
14166,3
14167,0
14168,5
14169,0
14170,1
14171,0
14172,3
14173,3
14174,0
14175,3
14176,2
14177,3
14178,3
14179,1
14180,0
14181,1
14182,1
14183,1
14184,1
14185,4
14186,1
14187,2
14188,0
14189,3
14190,1
14191,1
14192,3
14193,2
14194,1
14195,3
14196,2
14197,0
14198,2
14199,2
14200,2
14201,2
14202,3
14203,0
14204,2
14205,3
14206,3
14207,1
14208,1
14209,3
14210,2
14211,2
14212,4
14213,1
14214,1
14215,3
14216,3
14217,1
14218,4
14219,0
14220,4
14221,3
14222,3
14223,1
14224,4
14225,2
14226,1
14227,2
14228,5
14229,2
14230,5
14231,2
14232,4
14233,2
14234,3
14235,2
14236,1
14237,4
14238,4
14239,5
14240,2
14241,1
14242,0
14243,2
14244,1
14245,1
14246,4
14247,4
14248,0
14249,2
14250,4
14251,0
14252,3
14253,2
14254,0
14255,4
14256,3
14257,0
14258,0
14259,0
14260,2
14261,3
14262,2
14263,1
14264,2
14265,0
14266,2
14267,3
14268,3
14269,0
14270,0
14271,3
14272,0
14273,5
14274,4
14275,2
14276,3
14277,1
14278,0
14279,1
14280,5
14281,1
14282,0
14283,4
14284,0
14285,3
14286,3
14287,1
14288,0
14289,1
14290,0
14291,0
14292,3
14293,1
14294,0
14295,1
14296,1
14297,2
14298,1
14299,1
14300,0
14301,1
14302,4
14303,3
14304,3
14305,1
14306,3
14307,4
14308,1
14309,1
14310,3
14311,2
14312,0
14313,0
14314,0
14315,3
14316,3
14317,3
14318,0
14319,1
14320,0
14321,2
14322,0
14323,1
14324,2
14325,1
14326,0
14327,1
14328,1
14329,3
14330,0
14331,3
14332,2
14333,2
14334,2
14335,2
14336,2
14337,2
14338,0
14339,5
14340,1
14341,0
14342,5
14343,0
14344,1
14345,0
14346,2
14347,2
14348,4
14349,1
14350,5
14351,5
14352,2
14353,2
14354,0
14355,2
14356,5
14357,1
14358,2
14359,2
14360,1
14361,0
14362,2
14363,0
14364,1
14365,1
14366,3
14367,2
14368,5
14369,3
14370,0
14371,2
14372,2
14373,3
14374,0
14375,0
14376,3
14377,0
14378,2
14379,2
14380,3
14381,3
14382,2
14383,1
14384,1
14385,1
14386,3
14387,2
14388,1
14389,2
14390,4
14391,0
14392,3
14393,1
14394,0
14395,1
14396,2
14397,2
14398,1
14399,1
14400,0
14401,2
14402,1
14403,3
14404,2
14405,1
14406,5
14407,1
14408,4
14409,4
14410,2
14411,3
14412,3
14413,1
14414,2
14415,0
14416,2
14417,2
14418,0
14419,4
14420,1
14421,1
14422,2
14423,1
14424,0
14425,5
14426,0
14427,2
14428,2
14429,0
14430,1
14431,3
14432,2
14433,0
14434,5
14435,3
14436,1
14437,0
14438,2
14439,3
14440,1
14441,5
14442,3
14443,0
14444,1
14445,0
14446,1
14447,0
14448,2
14449,2
14450,2
14451,0
14452,1
14453,0
14454,0
14455,5
14456,1
14457,5
14458,3
14459,2
14460,2
14461,2
14462,0
14463,3
14464,3
14465,3
14466,4
14467,2
14468,2
14469,4
14470,0
14471,2
14472,0
14473,3
14474,1
14475,2
14476,0
14477,0
14478,0
14479,3
14480,2
14481,1
14482,0
14483,1
14484,1
14485,2
14486,2
14487,1
14488,0
14489,2
14490,0
14491,1
14492,1
14493,4
14494,0
14495,4
14496,1
14497,1
14498,2
14499,2
14500,0
14501,0
14502,0
14503,4
14504,2
14505,2
14506,3
14507,0
14508,4
14509,3
14510,1
14511,0
14512,1
14513,1
14514,1
14515,0
14516,1
14517,0
14518,0
14519,5
14520,0
14521,0
14522,0
14523,1
14524,0
14525,2
14526,1
14527,1
14528,2
14529,1
14530,1
14531,0
14532,2
14533,2
14534,1
14535,4
14536,1
14537,4
14538,4
14539,5
14540,3
14541,3
14542,0
14543,3
14544,1
14545,3
14546,5
14547,0
14548,2
14549,0
14550,3
14551,2
14552,5
14553,0
14554,2
14555,0
14556,0
14557,1
14558,0
14559,3
14560,2
14561,1
14562,4
14563,5
14564,0
14565,1
14566,1
14567,0
14568,1
14569,1
14570,2
14571,1
14572,3
14573,3
14574,3
14575,4
14576,1
14577,0
14578,3
14579,0
14580,0
14581,0
14582,1
14583,2
14584,0
14585,5
14586,4
14587,1
14588,3
14589,2
14590,3
14591,1
14592,0
14593,0
14594,1
14595,2
14596,2
14597,5
14598,1
14599,1
14600,1
14601,1
14602,3
14603,1
14604,5
14605,4
14606,4
14607,2
14608,2
14609,3
14610,0
14611,0
14612,3
14613,3
14614,2
14615,2
14616,4
14617,2
14618,1
14619,2
14620,1
14621,1
14622,3
14623,0
14624,2
14625,2
14626,1
14627,2
14628,2
14629,0
14630,3
14631,2
14632,0
14633,0
14634,1
14635,2
14636,5
14637,0
14638,1
14639,1
14640,1
14641,0
14642,1
14643,4
14644,0
14645,4
14646,2
14647,1
14648,3
14649,4
14650,0
14651,2
14652,0
14653,1
14654,4
14655,0
14656,4
14657,0
14658,2
14659,0
14660,2
14661,1
14662,2
14663,2
14664,0
14665,4
14666,2
14667,2
14668,3
14669,2
14670,1
14671,1
14672,3
14673,1
14674,0
14675,4
14676,0
14677,0
14678,3
14679,3
14680,2
14681,2
14682,4
14683,0
14684,1
14685,0
14686,2
14687,1
14688,0
14689,2
14690,2
14691,2
14692,0
14693,2
14694,0
14695,3
14696,3
14697,1
14698,3
14699,2
14700,2
14701,3
14702,2
14703,1
14704,1
14705,4
14706,1
14707,1
14708,2
14709,1
14710,3
14711,1
14712,1
14713,3
14714,1
14715,3
14716,4
14717,0
14718,3
14719,0
14720,4
14721,3
14722,2
14723,1
14724,2
14725,3
14726,3
14727,2
14728,4
14729,3
14730,1
14731,3
14732,0
14733,1
14734,1
14735,3
14736,2
14737,3
14738,2
14739,0
14740,1
14741,0
14742,1
14743,0
14744,1
14745,3
14746,0
14747,4
14748,1
14749,0
14750,0
14751,3
14752,1
14753,3
14754,1
14755,1
14756,4
14757,0
14758,2
14759,1
14760,4
14761,2
14762,3
14763,0
14764,0
14765,3
14766,1
14767,0
14768,4
14769,0
14770,5
14771,3
14772,1
14773,0
14774,2
14775,2
14776,4
14777,1
14778,1
14779,1
14780,2
14781,2
14782,3
14783,3
14784,2
14785,3
14786,0
14787,4
14788,2
14789,1
14790,2
14791,2
14792,2
14793,4
14794,5
14795,1
14796,2
14797,2
14798,0
14799,3
14800,1
14801,1
14802,3
14803,4
14804,3
14805,3
14806,1
14807,3
14808,4
14809,2
14810,2
14811,3
14812,1
14813,0
14814,1
14815,3
14816,1
14817,4
14818,2
14819,1
14820,1
14821,1
14822,3
14823,3
14824,1
14825,2
14826,4
14827,4
14828,4
14829,1
14830,0
14831,0
14832,3
14833,3
14834,3
14835,0
14836,0
14837,2
14838,0
14839,1
14840,1
14841,2
14842,1
14843,0
14844,1
14845,2
14846,1
14847,2
14848,3
14849,0
14850,3
14851,1
14852,1
14853,3
14854,2
14855,3
14856,1
14857,1
14858,3
14859,4
14860,3
14861,4
14862,0
14863,0
14864,2
14865,3
14866,2
14867,1
14868,1
14869,0
14870,1
14871,1
14872,1
14873,0
14874,0
14875,4
14876,3
14877,1
14878,2
14879,1
14880,2
14881,1
14882,2
14883,1
14884,1
14885,2
14886,2
14887,2
14888,0
14889,5
14890,3
14891,0
14892,3
14893,0
14894,1
14895,2
14896,2
14897,2
14898,2
14899,2
14900,1
14901,1
14902,0
14903,3
14904,2
14905,3
14906,3
14907,0
14908,0
14909,0
14910,2
14911,1
14912,0
14913,0
14914,4
14915,2
14916,4
14917,1
14918,2
14919,2
14920,0
14921,1
14922,3
14923,0
14924,0
14925,3
14926,1
14927,0
14928,2
14929,0
14930,1
14931,0
14932,1
14933,0
14934,4
14935,3
14936,0
14937,3
14938,3
14939,3
14940,0
14941,1
14942,0
14943,0
14944,0
14945,0
14946,1
14947,3
14948,1
14949,3
14950,3
14951,1
14952,0
14953,1
14954,2
14955,3
14956,3
14957,0
14958,2
14959,3
14960,3
14961,2
14962,4
14963,0
14964,0
14965,3
14966,3
14967,2
14968,0
14969,0
14970,1
14971,0
14972,3
14973,0
14974,0
14975,0
14976,1
14977,1
14978,0
14979,3
14980,2
14981,0
14982,3
14983,0
14984,0
14985,2
14986,1
14987,1
14988,3
14989,0
14990,3
14991,0
14992,0
14993,3
14994,4
14995,0
14996,3
14997,2
14998,4
14999,1
15000,1
15001,4
15002,1
15003,0
15004,0
15005,5
15006,3
15007,2
15008,1
15009,1
15010,3
15011,4
15012,0
15013,0
15014,2
15015,1
15016,0
15017,0
15018,1
15019,3
15020,2
15021,1
15022,3
15023,2
15024,5
15025,2
15026,1
15027,0
15028,0
15029,2
15030,1
15031,3
15032,1
15033,1
15034,0
15035,3
15036,1
15037,1
15038,4
15039,2
15040,1
15041,3
15042,1
15043,3
15044,0
15045,1
15046,3
15047,2
15048,0
15049,1
15050,1
15051,0
15052,0
15053,2
15054,1
15055,1
15056,2
15057,1
15058,2
15059,1
15060,1
15061,3
15062,0
15063,1
15064,3
15065,2
15066,2
15067,1
15068,1
15069,4
15070,3
15071,0
15072,4
15073,2
15074,0
15075,0
15076,0
15077,2
15078,1
15079,3
15080,1
15081,1
15082,2
15083,1
15084,3
15085,1
15086,4
15087,1
15088,1
15089,3
15090,5
15091,0
15092,1
15093,2
15094,2
15095,0
15096,2
15097,0
15098,3
15099,0
15100,3
15101,2
15102,2
15103,1
15104,2
15105,4
15106,2
15107,3
15108,3
15109,2
15110,0
15111,2
15112,3
15113,0
15114,1
15115,0
15116,0
15117,0
15118,0
15119,3
15120,3
15121,4
15122,0
15123,0
15124,2
15125,0
15126,3
15127,3
15128,5
15129,3
15130,1
15131,0
15132,0
15133,1
15134,0
15135,4
15136,1
15137,2
15138,4
15139,4
15140,2
15141,3
15142,0
15143,3
15144,0
15145,3
15146,5
15147,3
15148,3
15149,0
15150,2
15151,0
15152,0
15153,1
15154,3
15155,0
15156,0
15157,1
15158,1
15159,1
15160,0
15161,1
15162,1
15163,2
15164,0
15165,3
15166,5
15167,1
15168,2
15169,0
15170,0
15171,1
15172,0
15173,2
15174,1
15175,5
15176,0
15177,0
15178,2
15179,2
15180,0
15181,0
15182,3
15183,0
15184,0
15185,0
15186,0
15187,1
15188,3
15189,3
15190,1
15191,0
15192,0
15193,0
15194,4
15195,1
15196,1
15197,0
15198,2
15199,1
15200,3
15201,1
15202,1
15203,3
15204,2
15205,2
15206,2
15207,4
15208,0
15209,1
15210,2
15211,4
15212,1
15213,1
15214,4
15215,5
15216,2
15217,1
15218,1
15219,2
15220,1
15221,2
15222,1
15223,1
15224,1
15225,4
15226,3
15227,3
15228,1
15229,5
15230,0
15231,2
15232,2
15233,1
15234,1
15235,1
15236,1
15237,1
15238,1
15239,3
15240,2
15241,4
15242,1
15243,2
15244,4
15245,3
15246,3
15247,2
15248,2
15249,3
15250,0
15251,3
15252,0
15253,4
15254,4
15255,1
15256,2
15257,3
15258,2
15259,3
15260,5
15261,4
15262,2
15263,4
15264,1
15265,3
15266,1
15267,0
15268,0
15269,2
15270,1
15271,0
15272,0
15273,0
15274,3
15275,2
15276,0
15277,0
15278,1
15279,2
15280,0
15281,1
15282,0
15283,3
15284,1
15285,0
15286,5
15287,1
15288,1
15289,1
15290,3
15291,1
15292,1
15293,2
15294,2
15295,2
15296,1
15297,1
15298,2
15299,4
15300,4
15301,2
15302,3
15303,0
15304,0
15305,1
15306,0
15307,3
15308,3
15309,3
15310,2
15311,1
15312,2
15313,1
15314,0
15315,2
15316,3
15317,4
15318,0
15319,1
15320,1
15321,2
15322,0
15323,0
15324,2
15325,4
15326,1
15327,1
15328,3
15329,4
15330,0
15331,5
15332,1
15333,1
15334,2
15335,3
15336,3
15337,2
15338,3
15339,1
15340,1
15341,0
15342,2
15343,0
15344,1
15345,0
15346,4
15347,3
15348,0
15349,1
15350,3
15351,4
15352,5
15353,3
15354,1
15355,3
15356,3
15357,1
15358,0
15359,4
15360,2
15361,3
15362,0
15363,4
15364,2
15365,0
15366,1
15367,1
15368,3
15369,3
15370,3
15371,2
15372,1
15373,1
15374,2
15375,1
15376,1
15377,2
15378,2
15379,2
15380,2
15381,1
15382,3
15383,5
15384,2
15385,1
15386,3
15387,0
15388,1
15389,1
15390,0
15391,3
15392,0
15393,0
15394,0
15395,4
15396,1
15397,2
15398,1
15399,1
15400,1
15401,0
15402,0
15403,2
15404,1
15405,1
15406,1
15407,1
15408,5
15409,1
15410,0
15411,3
15412,1
15413,4
15414,1
15415,1
15416,3
15417,2
15418,1
15419,2
15420,2
15421,1
15422,0
15423,5
15424,1
15425,1
15426,2
15427,2
15428,3
15429,1
15430,0
15431,0
15432,3
15433,2
15434,2
15435,2
15436,3
15437,5
15438,5
15439,0
15440,2
15441,4
15442,0
15443,2
15444,0
15445,0
15446,2
15447,1
15448,1
15449,3
15450,3
15451,3
15452,2
15453,0
15454,3
15455,0
15456,3
15457,2
15458,0
15459,3
15460,3
15461,4
15462,3
15463,0
15464,3
15465,0
15466,0
15467,0
15468,4
15469,1
15470,1
15471,1
15472,3
15473,2
15474,0
15475,3
15476,1
15477,4
15478,1
15479,1
15480,4
15481,3
15482,3
15483,1
15484,1
15485,3
15486,0
15487,1
15488,2
15489,1
15490,2
15491,3
15492,0
15493,1
15494,1
15495,0
15496,2
15497,0
15498,3
15499,4
15500,1
15501,3
15502,3
15503,3
15504,2
15505,1
15506,0
15507,0
15508,1
15509,0
15510,1
15511,1
15512,0
15513,0
15514,4
15515,3
15516,0
15517,0
15518,2
15519,3
15520,2
15521,0
15522,0
15523,1
15524,4
15525,2
15526,2
15527,1
15528,0
15529,1
15530,1
15531,3
15532,1
15533,1
15534,2
15535,1
15536,0
15537,1
15538,2
15539,0
15540,1
15541,3
15542,3
15543,1
15544,3
15545,0
15546,1
15547,1
15548,3
15549,2
15550,4
15551,3
15552,0
15553,1
15554,2
15555,3
15556,4
15557,1
15558,1
15559,4
15560,0
15561,1
15562,0
15563,4
15564,4
15565,1
15566,0
15567,1
15568,3
15569,2
15570,0
15571,1
15572,2
15573,0
15574,3
15575,0
15576,2
15577,2
15578,3
15579,3
15580,0
15581,0
15582,0
15583,3
15584,1
15585,1
15586,4
15587,1
15588,0
15589,1
15590,3
15591,0
15592,5
15593,1
15594,2
15595,0
15596,1
15597,4
15598,3
15599,5
15600,3
15601,1
15602,1
15603,1
15604,2
15605,2
15606,2
15607,1
15608,1
15609,1
15610,2
15611,5
15612,0
15613,2
15614,0
15615,0
15616,0
15617,0
15618,1
15619,1
15620,2
15621,3
15622,0
15623,3
15624,4
15625,3
15626,1
15627,3
15628,2
15629,0
15630,1
15631,3
15632,2
15633,3
15634,1
15635,0
15636,1
15637,3
15638,1
15639,2
15640,3
15641,1
15642,4
15643,0
15644,4
15645,1
15646,0
15647,2
15648,2
15649,1
15650,1
15651,1
15652,1
15653,2
15654,1
15655,3
15656,2
15657,2
15658,0
15659,2
15660,3
15661,0
15662,1
15663,1
15664,3
15665,1
15666,0
15667,1
15668,0
15669,1
15670,2
15671,3
15672,4
15673,1
15674,1
15675,3
15676,0
15677,1
15678,3
15679,4
15680,3
15681,2
15682,2
15683,3
15684,1
15685,1
15686,0
15687,2
15688,2
15689,1
15690,0
15691,4
15692,1
15693,3
15694,2
15695,5
15696,2
15697,2
15698,1
15699,0
15700,1
15701,1
15702,5
15703,5
15704,3
15705,2
15706,2
15707,2
15708,5
15709,4
15710,0
15711,1
15712,4
15713,1
15714,2
15715,2
15716,3
15717,0
15718,0
15719,3
15720,1
15721,1
15722,3
15723,0
15724,2
15725,5
15726,3
15727,3
15728,2
15729,4
15730,1
15731,1
15732,5
15733,0
15734,2
15735,3
15736,3
15737,3
15738,0
15739,1
15740,3
15741,2
15742,0
15743,2
15744,2
15745,1
15746,1
15747,2
15748,2
15749,2
15750,1
15751,0
15752,0
15753,1
15754,2
15755,0
15756,3
15757,4
15758,0
15759,0
15760,3
15761,2
15762,1
15763,1
15764,1
15765,0
15766,4
15767,3
15768,2
15769,2
15770,0
15771,3
15772,3
15773,2
15774,1
15775,1
15776,1
15777,1
15778,1
15779,2
15780,1
15781,0
15782,0
15783,0
15784,2
15785,2
15786,3
15787,1
15788,1
15789,1
15790,3
15791,3
15792,2
15793,0
15794,2
15795,2
15796,3
15797,3
15798,1
15799,2
15800,0
15801,0
15802,4
15803,0
15804,1
15805,2
15806,4
15807,0
15808,2
15809,2
15810,3
15811,1
15812,2
15813,0
15814,1
15815,3
15816,1
15817,4
15818,2
15819,2
15820,3
15821,3
15822,0
15823,0
15824,3
15825,3
15826,0
15827,0
15828,1
15829,3
15830,2
15831,0
15832,2
15833,2
15834,1
15835,5
15836,2
15837,3
15838,4
15839,1
15840,1
15841,1
15842,0
15843,4
15844,3
15845,2
15846,1
15847,2
15848,0
15849,2
15850,3
15851,2
15852,4
15853,3
15854,0
15855,3
15856,2
15857,2
15858,0
15859,3
15860,3
15861,3
15862,0
15863,3
15864,3
15865,3
15866,0
15867,3
15868,0
15869,1
15870,1
15871,2
15872,0
15873,0
15874,2
15875,0
15876,5
15877,2
15878,3
15879,4
15880,0
15881,3
15882,0
15883,0
15884,1
15885,2
15886,2
15887,4
15888,3
15889,0
15890,3
15891,0
15892,0
15893,0
15894,3
15895,4
15896,2
15897,1
15898,0
15899,1
15900,0
15901,1
15902,1
15903,0
15904,1
15905,1
15906,0
15907,1
15908,4
15909,5
15910,1
15911,3
15912,1
15913,0
15914,0
15915,3
15916,1
15917,2
15918,0
15919,3
15920,0
15921,1
15922,1
15923,0
15924,3
15925,3
15926,2
15927,0
15928,4
15929,1
15930,5
15931,0
15932,1
15933,1
15934,1
15935,3
15936,0
15937,0
15938,0
15939,1
15940,2
15941,3
15942,1
15943,2
15944,1
15945,1
15946,2
15947,4
15948,3
15949,2
15950,2
15951,1
15952,4
15953,0
15954,3
15955,2
15956,0
15957,3
15958,5
15959,0
15960,0
15961,3
15962,3
15963,3
15964,1
15965,0
15966,1
15967,1
15968,1
15969,0
15970,1
15971,2
15972,0
15973,0
15974,0
15975,3
15976,1
15977,3
15978,2
15979,4
15980,4
15981,0
15982,0
15983,0
15984,0
15985,4
15986,2
15987,4
15988,0
15989,1
15990,0
15991,0
15992,3
15993,2
15994,0
15995,2
15996,1
15997,1
15998,0
15999,2
16000,0
16001,2
16002,0
16003,0
16004,1
16005,1
16006,3
16007,2
16008,3
16009,3
16010,4
16011,4
16012,1
16013,2
16014,3
16015,3
16016,0
16017,1
16018,1
16019,1
16020,2
16021,2
16022,0
16023,2
16024,0
16025,3
16026,2
16027,0
16028,1
16029,5
16030,2
16031,2
16032,4
16033,1
16034,0
16035,3
16036,3
16037,3
16038,2
16039,0
16040,1
16041,2
16042,2
16043,0
16044,1
16045,0
16046,4
16047,3
16048,0
16049,2
16050,2
16051,0
16052,2
16053,0
16054,3
16055,2
16056,2
16057,2
16058,1
16059,2
16060,1
16061,1
16062,0
16063,1
16064,3
16065,0
16066,1
16067,1
16068,0
16069,0
16070,0
16071,4
16072,1
16073,0
16074,0
16075,4
16076,4
16077,1
16078,4
16079,4
16080,1
16081,0
16082,1
16083,1
16084,3
16085,1
16086,1
16087,1
16088,3
16089,5
16090,2
16091,0
16092,1
16093,3
16094,4
16095,2
16096,2
16097,3
16098,0
16099,0
16100,2
16101,2
16102,5
16103,0
16104,3
16105,2
16106,3
16107,3
16108,2
16109,0
16110,0
16111,0
16112,1
16113,4
16114,2
16115,0
16116,2
16117,3
16118,2
16119,1
16120,0
16121,1
16122,1
16123,1
16124,3
16125,3
16126,1
16127,4
16128,4
16129,1
16130,1
16131,1
16132,0
16133,0
16134,1
16135,0
16136,3
16137,2
16138,3
16139,0
16140,1
16141,2
16142,3
16143,3
16144,1
16145,2
16146,1
16147,1
16148,2
16149,0
16150,3
16151,1
16152,4
16153,0
16154,1
16155,0
16156,2
16157,4
16158,3
16159,3
16160,3
16161,1
16162,1
16163,1
16164,1
16165,0
16166,3
16167,1
16168,4
16169,1
16170,4
16171,1
16172,0
16173,1
16174,1
16175,1
16176,3
16177,5
16178,3
16179,1
16180,3
16181,1
16182,4
16183,0
16184,2
16185,2
16186,1
16187,0
16188,0
16189,0
16190,2
16191,2
16192,2
16193,0
16194,3
16195,3
16196,0
16197,1
16198,1
16199,2
16200,1
16201,1
16202,2
16203,1
16204,2
16205,1
16206,1
16207,3
16208,1
16209,5
16210,0
16211,1
16212,0
16213,3
16214,3
16215,3
16216,1
16217,2
16218,3
16219,0
16220,3
16221,3
16222,3
16223,0
16224,3
16225,0
16226,5
16227,1
16228,1
16229,4
16230,2
16231,1
16232,0
16233,3
16234,2
16235,1
16236,1
16237,0
16238,2
16239,4
16240,2
16241,0
16242,2
16243,1
16244,3
16245,3
16246,0
